global_key,source,job_id,job_url,title,company,company_link,location,country,posted_date,num_applicants,work_mode,employment_type,position,type,compensation,commitment,skills,category_primary,domain_l1,domain_l2,domain_l3,tax_confidence,scraped_at,master_built_at
https://www.linkedin.com/jobs/view/4374789064/,linkedin,4374789064,https://www.linkedin.com/jobs/view/4374789064/,Hindi Voice Over Artist (Remote),Nexus Consulting,https://www.linkedin.com/company/nexusconsultingg/life,Canada,Canada,14 hours ago,,Remote,Contract,,,"USD 15-20 per hour Role Overview We are seeking a talented Hindi (India) Voice Actor to produce high-quality voice recordings for professional audio projects. This remote, part-time role is ideal for voice professionals who can deliver clear, expressive, and engaging recordings while collaborating effectively with project teams. Key Responsibilities Record Hindi (India) voice content with clarity, consistency, and natural intonation Interpret scripts accurately, conveying appropriate emotions and tone Maintain professional-quality audio throughout recordings Apply feedback to refine performances as needed Communicate effectively with project coordinators to meet project objectives Required Qualifications Native or near-native fluency in Hindi (India) with excellent pronunciation and diction Demonstrated experience in professional voice acting, narration, dubbing, or audiobook production (portfolio or demo reel preferred) Access to a home recording setup capable of producing clean, noise-free audio Strong organizational skills and ability to work independently Excellent written and verbal communication skills for remote collaboration Preferred Qualifications Experience in dubbing, narration, audiobook projects, or similar voice-over work Familiarity with audio editing software Prior remote voice acting experience Engagement Details Remote, flexible scheduling Part-time contract engagement Compensation aligned with experience and recording quality Project duration and scope may vary All applicants are considered without regard to legally protected characteristics, and reasonable accommodations are provided upon request.",,,Non-IT,Legal,Other,Other,0.42,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4374756872/,linkedin,4374756872,https://www.linkedin.com/jobs/view/4374756872/,Food counter attendant,Tim Hortons Québec,https://www.linkedin.com/company/tim-hortons-qu%C3%A9bec/life,"Strathmore, AB",Canada,16 hours ago,,On-site,Full-time,,,,,,Non-IT,Non-IT-Other,Other,Other,0.35,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4374448651/,linkedin,4374448651,https://www.linkedin.com/jobs/view/4374448651/,Labourer,ABC Recycling,https://www.linkedin.com/company/abc-recycling/life,"Grande Prairie, AB",Canada,2 days ago,,On-site,Full-time,,,,,,Non-IT,Healthcare,Lab,Other,0.42,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4370606745/,linkedin,4370606745,https://www.linkedin.com/jobs/view/4370606745/,Independent Distributor,FantaRocBC,https://www.linkedin.com/company/fantarocbc/life,"Vancouver, BC",Canada,1 day ago,5 applicants Company review time is typically 1 week,Remote,Full-time,,"Independent Contractor | Commission Only | Part-Time or Full-Time Job Description We are seeking ambitious, entrepreneurial-minded professionals to join our team as Remote High-Ticket Sales Associates. In this role, you’ll promote life-enhancing products through a proven, automated system while building a scalable business from anywhere in the world. This is a commission-only opportunity—best suited for self-starters who are ready to take control of their time, income, and future. Key Responsibilities Promote high-ticket products through digital and relationship-based sales Manage lead follow-up via CRM and social platforms Conduct initial outreach and qualify potential clients Share pre-recorded presentations and informational videos Participate in personal development and leadership training Option to mentor and grow a team of partners Qualifications 2+ years of experience in sales, customer service, entrepreneurship, or leadership (preferred but not required) Strong communication and interpersonal skills Comfortable with using social media and Zoom for outreach and follow-up Self-motivated, coachable, and goal-oriented Interest in wellness, lifestyle design, or personal development Compensation 100% Commission-Based Ability to earn between $340-7k per sale Top performers earn significantly more No cap on earnings Performance bonuses available Benefits Remote and flexible—work from anywhere with Wi-Fi Full training, mentorship & business development tools provided No inventory, no cold calling, no hard selling Personal and professional growth opportunities Global scalability with unlimited potential Additional Information This is not a traditional 9–5 role. This is a performance-based business opportunity ideal for those looking to create time, location, and financial freedom. We’re looking for individuals ready to step into a new season with vision and drive. To Apply: Submit your application or message us directly with the subject “Sales Partner – Remote” for next steps.",,,,Non-IT,Non-IT-Other,Other,Other,0.35,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4374721848/,linkedin,4374721848,https://www.linkedin.com/jobs/view/4374721848/,Freelance Writing Specialist (Remote),Keystone Recruitment,https://www.linkedin.com/company/keystone-recruitmentt/life,NAMER,Canada,19 hours ago,,Remote,Contract,,,"USD35–45 per hour Role Overview One of our clients is partnering with a leading AI research team on a large-scale supervised fine-tuning (SFT) initiative aimed at improving how advanced language models respond to real-world questions. We are seeking strong writers and critical thinkers to contribute as independent contractors on a flexible, project-based basis. This opportunity is ideal for individuals with excellent reasoning and communication skills who are interested in contributing to applied AI research while maintaining control over their schedule. Key Responsibilities Create realistic prompts that reflect how people naturally ask questions across general topics Review and edit AI-generated responses for clarity, accuracy, and usefulness Write high-quality human-authored responses to selected prompts Generate small variations of prompts to test nuanced differences in model behavior Evaluate responses across varying lengths, tones, and instructional styles Identify ambiguities, weaknesses, or failure cases in model outputs Ideal Qualifications Current undergraduate or graduate student, or recent graduate Strong written communication and critical thinking skills Ability to synthesize information clearly and accurately High attention to detail and comfort comparing similar written responses Ability to work independently and manage time effectively in a remote environment Applicants from diverse academic backgrounds are encouraged to apply. Engagement Details Fully remote and asynchronous — work on your own schedule Expected","approximately 10–40 hours per week Project-based engagement with potential for extension based on project needs Work performed on an independent contractor basis Compensation & Contract Terms $35–$45 per hour, based on experience and performance Independent contractor classification Application Process Submit your resume Complete a brief background form Selected applicants will be invited to complete a short sample task We consider all qualified applicants without regard to legally protected characteristics and provide reasonable accommodations upon request.",,Non-IT,Legal,Other,Other,0.42,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4374729036/,linkedin,4374729036,https://www.linkedin.com/jobs/view/4374729036/,"supervisor, food services",Vera's Burger Shack,https://www.linkedin.com/company/vera%27s-burger-shack/life,"Surrey, BC",Canada,21 hours ago,,On-site,Full-time,,,,,,Non-IT,Management,General,Other,0.42,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4374163069/,linkedin,4374163069,https://www.linkedin.com/jobs/view/4374163069/,"Cabin Crew Member - Vancouver, BC",WestJet,https://www.linkedin.com/company/westjet/life,"Vancouver, BC",Canada,1 day ago,,On-site,Full-time,,"Full-time Regular City: Vancouver, BC (YVR) Salary Band: Band FA Pay rates for unionized roles will be governed by the applicable collective agreement Posting Open Date: 02/17/2026 Posting Close Date: 02/25/2026 (Please note the posting will close at 11:59pm MST) We are proactively hiring candidates for anticipated upcoming vacancies. Why WestJet: Every WestJet journey has the potential to enrich lives; a career with us is no exception. WestJet arrived on the Canadian airline scene in 1996 and changed the industry for the better. We made air travel more affordable for Canadians and now we're going global. Join us, this is where your career story takes off. What this role is all about: At WestJet, the Cabin Crew Member is a safety critical role. The role of a Cabin Crew Member is to balance delivering a remarkable guest experience while maintaining compliance with our regulated safety standards. Cabin Crew Members are ambassadors, they are what makes us WestJet. We're looking for candidates who embody our corporate values, who live them whether they are at work or play. You are there to ensure the safety of our guests, while creating the experience our guests have come to know and love about WestJet. What you will bring to the team: You will ensure the safety, security, and comfort of all guests, which includes enforcing and following standard operating procedures to ensure compliance with WestJet and Transport Canada regulatory requirements. You are a true customer ambassador. You are a multitasker and are comfortable working in a fast-paced and time-sensitive environment, with a positive attitude. You understand the importance of safely performing on-time and bring a proven track record for punctuality and reliability. You are a traveler and are flexible to be away from home up to five (5) nights at a time. At WestJet, a second language is a true asset. As Canada’s favorite carrier, we are proud to offer secondary language services and candidates who speak English and one or more of the following languages are preferred : French, Japanese, Korean, Cantonese, Mandarin, Spanish, Italian, German, Portuguese, Dutch, Hindi, Punjabi, or Tagalog. Responsibilities: Enforce and follow all Standard Operating Procedures to ensure compliance with WestJet and Regulatory Standards. Follow all procedures to properly operate safety and emergency equipment such as oxygen systems, aircraft doors, life rafts, evacuation slides, fire extinguishers, galley equipment, communication equipment, and lighting systems. Follow all procedures to safety perform on time (SPOT). Ensure and uphold exceptional traveler service standards, both inflight and on the ground. Complete service and sales in accordance with WestJet service standards. Anticipate and adhere to travelers’ needs. Effectively manage uncomfortable or challenging situations with the public. Carry oneself with the utmost professionalism and poise while on-duty or in the public eye. Must adhere to uniform and appearance standards as prescribed under company policy. Qualifications & Conditions of Employment : Must be able to communicate with an advanced level of written and spoken English. Candidates must be proficient in reading the English language as one requirement to be successful in the completion of training. Must have 2-3 year's of customer service experience. Must be able to solve problems and make quick decisions in the interest of safety, crew, or traveler needs. Must be comfortable working in confined spaces. Must be flexible and able to work a varied schedule. Must be 19 years of age or older. Must hold a current valid passport; where a Canadian Passport is not held, a Canadian Permanent Resident card (accompanied with all individual Visas necessary to enable you to perform the duties of a Cabin Crew Member wherever WestJet operates) is required. Must be able to reach 204 cm without shoes and the ability to raise on the balls of the feet. Must be able to obtain and maintain an Airport Restricted Area Identification Card (requires a 5-year traceable history, a clear criminal record and a Canadian citizenship or Permanent Resident Card). Must be able to travel internationally (United States and beyond) without restrictions. Must be able to lift 50 pounds from floor to waist and 22 pounds’ overhead. Must successfully complete an initial training program, no absence from training is permitted. Must be able to travel away from home for an extended period. Must be ready and willing to work 24h/7d/365y; must be able to work any hour of the day, and any day of the week or year. Must be available for reserve shifts. When on call for reserve, Cabin Crew Members must be contactable and able to report to work within a prescribed period of time. Must pass a WestJet Post Offer Employment Test. WestJet is committed to ensuring the health, safety and well-being of our employees, and our travelers. As per our Alcohol and Drug Policy all offers of employment are conditional on passing a pre-employment alcohol and drug screening test. The benefits of being a WestJetter: WestJet provides all WestJetters with a competitive total rewards package. On top of that, we offer: A fun and friendly culture with colleagues who work together to win Travel privileges for you and your family, effective from your start date Savings and Benefit programs that are flexible to meet your specific needs Think we are a fit? Apply now! About WestJet Group Of Companies Together with WestJet's regional airline, WestJet Encore, we offer scheduled service to more than 100 destinations in North America, Central America, the Caribbean and Europe and to more than 175 destinations in over 20 countries through our airline partnerships. Our Safety Promise At WestJet, the safety and security of our people and our guests is a core value and at the heart of what we do. As safety and security is a shared responsibility, it is expected that you will use safe work practices to ensure your well-being and the safety of others. WestJet recognizes that the use of Alcohol and Drugs can adversely impact a safe work environment and the well-being of others including guests, suppliers and the public, as well as place WestJet's operations at risk. All roles that are identified as safety sensitive are required to pass a Pre-Employment Alcohol and Drug Test as per WestJet's Alcohol and Drug Policy. Our Commitment to Diversity and Inclusion We embrace what makes us each unique, and what makes us uniquely WestJet. WestJet is committed to inclusiveness, equity, and accessibility and if you require accommodation during the selection process, please let our Talent Acquisition team know. We encourage all qualified candidates to apply. We thank all applicants for their interest in WestJet; however, only those candidates who are selected will be contacted. For more information about everything WestJet, please visit WestJet.com",,,,Non-IT,Non-IT-Other,Other,Other,0.35,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4374104338/,linkedin,4374104338,https://www.linkedin.com/jobs/view/4374104338/,Grounds Person,Brentford Football Club,https://www.linkedin.com/company/brentford-football-club/life,"Hounslow, England, United Kingdom",United Kingdom,1 day ago,,On-site,Full-time,,,,,,Non-IT,Non-IT-Other,Other,Other,0.35,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4375106753/,linkedin,4375106753,https://www.linkedin.com/jobs/view/4375106753/,DAIRY FARM SUPERVISOR,Braum's,https://www.linkedin.com/company/braumsicecreamanddairystores/life,"Tuttle, OK",United States,1 hour ago,,On-site,Full-time,,,,,,Non-IT,Management,General,Other,0.42,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4373660512/,linkedin,4373660512,https://www.linkedin.com/jobs/view/4373660512/,"Intelligence Analyst - Washington, DC",VetJobs,https://www.linkedin.com/company/vetjobs/life,"Washington, DC",United States,17 minutes ago,,On-site,Full-time,,,,,,Non-IT,Non-IT-Other,Other,Other,0.35,,2026-02-25T18:01:32
https://www.linkedin.com/jobs/view/4373668512/,linkedin,4373668512,https://www.linkedin.com/jobs/view/4373668512/,Operations Intern - Jacksonville State University,HENSEL PHELPS,https://www.linkedin.com/company/hensel-phelps-construction-co-/life,"El Paso, TX",United States,4 minutes ago,,On-site,Full-time,,,,,,Non-IT,Operations,General,Other,0.42,,2026-02-25T18:01:32
